12.9596	2.17983	3.41651	0.178553	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
13.3853	2.40284	3.51108	0.268307	16.6039	4.67344	16.613	4.5849	3.74	3.28438
13.3571	2.36979	3.42131	0.228876	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
13.7774	2.61915	3.51205	0.325178	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
13.7533	2.5795	3.42606	0.283451	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
14.1608	2.82792	3.50998	0.375429	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
14.1384	2.78641	3.42685	0.333263	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
14.5476	3.03179	3.50889	0.420704	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
14.5308	2.99844	3.43	0.381897	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
14.9322	3.26718	3.50802	0.474294	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
14.9201	3.23689	3.4328	0.436814	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
15.2979	3.5219	3.50211	0.53107	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
15.2879	3.49045	3.42947	0.49322	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
15.6579	3.76179	3.49438	0.579382	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
15.654	3.73084	3.42561	0.542107	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
16.0341	4.01377	3.49214	0.629274	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
16.0219	3.97936	3.42248	0.590737	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
16.3686	4.29006	3.47878	0.683329	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
16.3685	4.25793	3.41455	0.645959	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
16.6976	4.56444	3.46467	0.733886	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
16.6948	4.5328	3.40151	0.69684	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
17.0134	4.83001	3.44757	0.778951	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
17.0181	4.79939	3.38812	0.742563	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
17.352	5.11615	3.43779	0.828174	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
17.3591	5.09	3.38053	0.793285	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
17.6793	5.42248	3.42602	0.880596	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
17.6857	5.39579	3.37001	0.845592	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
17.9849	5.73456	3.40947	0.931711	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
17.9968	5.71646	3.35658	0.899441	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
18.277	6.06769	3.39092	0.986131	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
18.2877	6.04423	3.33897	0.95231	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
18.5605	6.40623	3.37121	1.03928	20.371	11.0109	20.1663	10.864	0.722256	4.7934
18.5774	6.39018	3.32237	1.0077	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
18.8296	6.74857	3.34915	1.09088	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
18.8405	6.72875	3.3	1.05816	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
19.0917	7.1001	3.32651	1.14238	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
19.1117	7.08196	3.28102	1.11051	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
19.3328	7.46213	3.30048	1.1942	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
19.3534	7.44486	3.25627	1.1625	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
19.5686	7.8241	3.27425	1.24362	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
19.5978	7.80887	3.2333	1.21274	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
19.7844	8.17976	3.24469	1.28923	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
19.81	8.16773	3.20424	1.25927	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
19.9908	8.55668	3.21477	1.33805	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.0204	8.54584	3.17636	1.30852	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.18	8.93566	3.18246	1.38518	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.2086	8.92757	3.14507	1.35644	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
20.3422	9.31737	3.14588	1.4308	19.781	14.773	19.934	14.6897	-1.30687	4.62805
20.3734	9.30939	3.11026	1.4023	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
20.5087	9.69925	3.11171	1.47488	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
20.544	9.69673	3.07799	1.4477	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
20.6653	10.0817	3.07677	1.51723	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
20.7005	10.0793	3.04418	1.49033	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
20.7943	10.4653	3.0378	1.55807	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
20.8289	10.4663	3.00627	1.53211	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
20.9055	10.8431	2.9968	1.59604	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
20.9436	10.8469	2.96703	1.57092	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
21.0042	11.2307	2.95505	1.63467	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
21.0453	11.2405	2.92693	1.61097	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
21.0843	11.6295	2.91144	1.67407	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
21.1242	11.6385	2.88422	1.65048	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
21.1377	12.0135	2.86432	1.70896	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
21.1766	12.0242	2.83794	1.6859	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
21.1914	12.4022	2.81901	1.74373	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
21.2301	12.4134	2.79352	1.72092	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
21.2295	12.7784	2.77223	1.77473	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
21.2767	12.7971	2.74939	1.75378	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
21.253	13.1648	2.72465	1.8067	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
21.2928	13.1808	2.70136	1.78527	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
21.2598	13.5368	2.67552	1.83472	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
21.3044	13.5614	2.65415	1.81529	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
21.247	13.9054	2.62461	1.86113	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
21.2902	13.9319	2.60391	1.84226	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
21.2198	14.2829	2.57304	1.88836	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
21.254	14.3003	2.55153	1.86782	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
21.1728	14.644	2.51956	1.91156	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
21.2124	14.6688	2.50002	1.89279	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
21.1141	15.0082	2.46593	1.93471	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
21.156	15.0421	2.44776	1.91785	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
21.051	15.3745	2.41331	1.95762	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
21.0872	15.4024	2.39492	1.9398	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
20.9649	15.7249	2.35837	1.97687	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
21.0029	15.7584	2.34115	1.96031	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
20.8614	16.0633	2.30214	1.9934	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
20.8989	16.0976	2.28567	1.97723	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
20.7402	16.3924	2.24469	2.00778	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
20.7754	16.4254	2.22863	1.99161	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
20.6083	16.7094	2.18713	2.0197	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
20.6457	16.7477	2.17228	2.00476	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
20.475	17.0264	2.13107	2.03148	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
20.5082	17.0657	2.11632	2.01691	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
20.3193	17.3324	2.07307	2.04097	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
20.3531	17.3716	2.05916	2.02667	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
20.1519	17.6151	2.01468	2.04639	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
20.1803	17.6514	2.00065	2.03183	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
19.9743	17.8906	1.95635	2.05055	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
19.9987	17.9258	1.94242	2.03607	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
19.7832	18.1477	1.89743	2.05164	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
19.8083	18.1882	1.8844	2.03837	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
19.5758	18.41	1.83785	2.05355	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
19.6027	18.4524	1.82578	2.04087	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
19.3712	18.6543	1.78008	2.05276	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
19.3957	18.6965	1.76834	2.04036	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
19.1564	18.8845	1.72227	2.04987	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
19.1808	18.9273	1.71116	2.03785	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
18.9217	19.1042	1.66307	2.04537	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
18.9424	19.1428	1.65201	2.03296	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
18.6762	19.2986	1.60361	2.03717	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
18.6943	19.3391	1.59284	2.02536	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
18.4257	19.4858	1.54493	2.02822	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
18.4444	19.5286	1.53488	2.01706	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
18.1618	19.666	1.48585	2.01843	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
18.1749	19.7055	1.47561	2.00706	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
17.8899	19.8288	1.42701	2.00641	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
17.9027	19.8696	1.41733	1.99557	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
17.6134	19.9806	1.36892	1.9932	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
17.6259	20.0228	1.35977	1.98288	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
17.3294	20.1218	1.31116	1.97884	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
17.335	20.1591	1.30159	1.96806	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
17.0428	20.2441	1.25427	1.96224	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
17.0479	20.2798	1.24517	1.95158	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
16.749	20.3558	1.19774	1.94463	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
16.7554	20.3951	1.18938	1.93481	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
16.4577	20.4515	1.14273	1.92536	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
16.4584	20.4886	1.13411	1.9155	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
16.1574	20.5368	1.08777	1.90512	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
16.1574	20.5718	1.07954	1.89532	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
15.8598	20.6053	1.03428	1.88324	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
15.858	20.6424	1.02631	1.874	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
15.5461	20.6637	0.979916	1.86041	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
15.5429	20.6968	0.97222	1.85099	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
15.2311	20.7029	0.926468	1.83566	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
15.224	20.7357	0.918719	1.82648	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
14.9163	20.7424	0.874263	1.8116	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
14.9072	20.7708	0.866661	1.80213	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
14.5982	20.7534	0.822552	1.78441	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
14.5871	20.782	0.815174	1.77532	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
14.2792	20.7564	0.771832	1.75691	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
14.263	20.7806	0.764212	1.74752	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
13.9546	20.7327	0.721323	1.72661	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
13.9394	20.759	0.714261	1.71784	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
13.6279	20.7112	0.671695	1.69732	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
13.6095	20.7331	0.664602	1.68827	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
13.3005	20.6664	0.622838	1.66578	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
13.2807	20.6896	0.615987	1.65724	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
12.9685	20.6119	0.574412	1.63375	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
12.9479	20.6338	0.567849	1.62538	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
12.6455	20.5487	0.528004	1.60151	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
12.6208	20.5648	0.521255	1.59268	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
12.3146	20.4674	0.481486	1.56769	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
12.2873	20.4827	0.474797	1.55908	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
11.9961	20.3726	0.437238	1.53312	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
11.9678	20.3863	0.43077	1.52465	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
11.668	20.268	0.392757	1.49807	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
11.6377	20.2801	0.386387	1.48972	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
11.3533	20.1546	0.35061	1.46288	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
11.3196	20.1631	0.344159	1.4544	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
11.0301	20.0254	0.308263	1.42653	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
10.9964	20.0357	0.302135	1.41858	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
10.7127	19.8927	0.267385	1.3906	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
10.6756	19.8987	0.261152	1.38245	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
10.3853	19.7424	0.226086	1.35332	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
10.3469	19.7444	0.219983	1.34501	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
10.0595	19.5829	0.185716	1.31577	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
10.0198	19.5852	0.17977	1.30779	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
9.73851	19.4114	0.146555	1.27768	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
9.69549	19.4097	0.140499	1.26952	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
9.41931	19.2359	0.108325	1.23993	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
9.3762	19.2345	0.102545	1.23214	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
9.10538	19.0518	0.0713359	1.20205	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
9.05886	19.0489	0.0654448	1.19436	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
8.7913	18.8468	0.0348698	1.1626	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
8.74478	18.8425	0.0292335	1.15506	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
8.47905	18.6401	-0.000706857	1.12377	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
8.42783	18.6331	-0.00660207	1.1162	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
8.16895	18.4265	-0.0354374	1.08497	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
8.11975	18.4203	-0.0408699	1.0778	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
7.85925	18.2055	-0.0695229	1.04615	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
7.8043	18.1971	-0.0753165	1.03898	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
7.54663	17.9748	-0.103331	1.007	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
7.49172	17.9643	-0.108907	0.999901	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
7.2428	17.7432	-0.135632	0.968593	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
7.18562	17.7287	-0.141236	0.961331	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
6.94041	17.498	-0.167287	0.929487	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
6.87945	17.4862	-0.17303	0.92276	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
6.63504	17.2448	-0.198718	0.890247	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
6.57115	17.2286	-0.204561	0.883322	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
6.32797	16.9836	-0.229794	0.850901	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
6.26216	16.9676	-0.23561	0.844255	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
6.02	16.7153	-0.260446	0.811541	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
5.95015	16.698	-0.26645	0.805002	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
5.70796	16.4413	-0.290974	0.772289	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
5.63594	16.4267	-0.296957	0.766291	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
5.40376	16.1698	-0.320178	0.734086	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
5.32992	16.1562	-0.32612	0.728442	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
5.09844	15.8937	-0.348994	0.696108	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
5.01835	15.8788	-0.355342	0.690535	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
4.78994	15.6076	-0.377671	0.657789	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
4.7061	15.5929	-0.384173	0.652456	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
4.47804	15.3183	-0.406185	0.619804	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
4.39061	15.3033	-0.412822	0.614678	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
4.16369	15.0232	-0.434464	0.581909	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
4.07143	15.0122	-0.441324	0.5774	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
3.85595	14.7335	-0.461592	0.545286	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
3.76073	14.7225	-0.468539	0.540972	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
3.54773	14.4405	-0.488321	0.508967	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
3.44476	14.4296	-0.49579	0.504844	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
